Years,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,Final
1234: defectors,1,84,168,254,342,430,520,611,703,797,892,990,1089,1190,1299,1450,1676,1937,2269,2725,3367,4268,5498,6831,8278,9857,11591,13508,15645,18058,20836,24114,28121,33307,40746,57210
1235: defectors,1,84,170,258,348,439,531,625,720,816,913,1012,1113,1215,1322,1472,1669,1937,2282,2722,3292,4029,5009,6386,8054,9810,11723,13821,16141,18742,21713,25194,29421,34864,42671,59173
1236: defectors,1,84,168,254,342,430,520,611,703,797,892,990,1089,1191,1339,1564,1862,2230,2698,3316,4135,5235,6669,8188,9824,11596,13527,15647,17993,20626,23638,27175,31485,37069,47174,62531
1237: defectors,1,264,515,737,925,1081,1212,1327,1431,1530,1805,2558,3872,5651,7861,10469,13388,16549,19953,23626,27547,31683,36047,40711,45845,51957,58185,58653,59124,59598,60077,60559,61044,61533,62025,62520
1238: defectors,1,254,470,649,796,919,1025,1122,1214,1311,1730,2578,3925,5715,7929,10538,13459,16619,20021,23692,27610,31743,36105,40771,45908,52035,58185,58653,59124,59599,60077,60559,61044,61533,62025,62520
1239: defectors,1,264,515,737,925,1081,1212,1327,1431,1690,2390,3768,5847,8374,11287,14544,18054,21750,25631,29721,34010,38493,43257,48561,55669,57721,58185,58652,59124,59598,60077,60559,61044,61533,62025,62519
1240: defectors,1,254,470,649,796,919,1025,1122,1214,1660,2538,4056,6170,8700,11609,14859,18362,22048,25919,30000,34281,38759,43528,48860,57276,57737,58200,58668,59139,59614,60092,60574,61060,61548,62040,62535
1241: defectors,1,84,170,258,348,439,531,625,720,816,913,1012,1113,1215,1319,1425,1555,1790,2138,2758,3921,5342,6975,8865,11075,13695,16856,20759,25735,32450,42622,60562,61048,61536,62028,62523
1242: defectors,1,84,168,254,342,430,520,611,703,797,892,990,1089,1190,1300,1470,1749,2198,3087,4248,5588,7128,8900,10956,13367,16239,19727,24079,29726,37642,51305,60569,61054,61543,62035,62530
1243: defectors,1,84,170,258,348,439,531,625,720,816,913,1012,1113,1215,1322,1476,1701,2042,2554,3426,4906,6631,8621,10932,13647,16889,20842,25807,32342,41854,60095,60577,61063,61551,62043,62538
1244: defectors,1,84,168,254,342,430,520,611,703,797,892,990,1089,1191,1345,1610,2016,2670,3839,5265,6911,8804,10992,13541,16551,20172,24638,30363,38222,51554,60097,60579,61065,61554,62045,62540
1245: defectors,1,264,515,737,925,1081,1212,1327,1431,1530,1811,2659,4096,6041,8506,11504,15002,18991,23569,28936,35380,43707,56351,56804,57261,57721,58185,58652,59124,59598,60077,60559,61044,61533,62025,62519
1246: defectors,1,254,470,649,796,919,1025,1122,1214,1310,1783,2691,4132,6078,8541,11539,15038,19026,23604,28971,35418,43756,56352,56804,57261,57721,58185,58653,59124,59599,60077,60559,61044,61533,62025,62520
1247: defectors,1,264,515,737,925,1081,1212,1327,1431,1691,2427,3988,6285,9116,12498,16456,20987,26130,32099,39414,50054,55904,56353,56806,57263,57723,58187,58654,59125,59600,60078,60560,61046,61535,62026,62521
1248: defectors,1,254,470,649,796,919,1025,1122,1214,1673,2649,4290,6594,9428,12813,16781,21324,26487,32490,39883,50894,55905,56354,56807,57264,57724,58188,58655,59127,59601,60080,60562,61047,61536,62028,62522
1249: defectors,1,84,171,260,351,445,540,638,738,840,945,1064,1244,1547,2005,2601,3350,4271,5401,6795,8512,10623,13246,16571,19702,23106,26829,30939,35537,40829,47321,57415,61048,61538,62033,62531
1250: defectors,1,84,169,256,345,436,529,624,722,823,926,1070,1344,1748,2291,3000,3893,4995,6353,8039,10135,12755,15678,18620,21817,25306,29146,33418,38263,43996,51587,60561,61048,61538,62033,62531
1251: defectors,1,84,171,260,351,445,540,638,738,840,950,1112,1360,1760,2329,3046,3929,4997,6291,7870,9800,12164,15103,18719,22081,25756,29796,34292,39412,45555,54214,60561,61048,61538,62033,62531
1252: defectors,1,84,169,256,345,436,529,624,722,823,947,1146,1511,2027,2693,3537,4578,5845,7389,9289,11638,14573,17704,20883,24338,28121,32311,37032,42538,49554,60078,60561,61048,61538,62033,62531
1253: defectors,1,264,515,736,923,1079,1212,1330,1630,2647,4694,7874,12038,16880,22348,28408,35041,42450,52274,55014,55457,55902,56352,56805,57261,57722,58186,58653,59125,59600,60079,60562,61048,61539,62034,62532
1254: defectors,1,254,470,649,797,922,1032,1133,1637,2925,5209,8517,12680,17514,22973,29027,35668,43134,53514,55016,55458,55904,56353,56806,57263,57723,58187,58655,59126,59601,60081,60563,61050,61541,62035,62534
1255: defectors,1,264,515,736,923,1079,1212,1363,2068,3766,6572,10513,15362,20803,26797,33339,40525,49251,54575,55014,55456,55902,56351,56804,57260,57721,58185,58652,59124,59599,60078,60561,61048,61538,62033,62531
1256: defectors,1,254,470,649,797,922,1032,1297,2287,4326,7390,11432,16254,21675,27654,34193,41423,50507,54579,55017,55460,55905,56355,56808,57264,57724,58188,58656,59128,59603,60082,60565,61051,61542,62037,62535
1257: defectors,1,84,171,260,351,445,540,638,738,840,945,1065,1252,1588,2132,2905,3999,5578,7997,12176,16405,21867,29243,40469,57268,57729,58193,58660,59132,59607,60086,60569,61055,61546,62041,62539
1258: defectors,1,84,169,256,345,436,529,624,722,823,926,1071,1363,1826,2515,3543,5099,7603,10713,14400,19102,25263,33924,49370,57261,57721,58185,58653,59124,59600,60079,60561,61048,61539,62033,62532
1259: defectors,1,84,171,260,351,445,540,638,738,840,950,1118,1391,1858,2570,3561,4954,6966,10087,14936,20078,26953,36943,56803,57280,57740,58204,58672,59143,59618,60098,60580,61067,61558,62052,62551
1260: defectors,1,84,169,256,345,436,529,624,722,823,947,1158,1565,2184,3076,4381,6346,9533,13474,18004,23933,32125,45675,56804,57260,57721,58185,58652,59124,59599,60078,60561,61048,61538,62033,62531
1261: defectors,1,264,515,736,923,1079,1212,1330,1632,2692,4944,8661,13531,19648,27428,38065,53711,54143,54578,55017,55459,55905,56354,56807,57264,57724,58188,58656,59127,59602,60081,60564,61051,61542,62036,62535
1262: defectors,1,254,470,649,797,922,1032,1133,1643,3015,5555,9247,14143,20312,28197,39124,53712,54144,54579,55018,55460,55906,56355,56808,57265,57725,58189,58657,59128,59604,60083,60565,61052,61543,62037,62536
1263: defectors,1,264,515,736,923,1079,1212,1363,2083,3894,7113,11872,17820,25258,35056,52808,53712,54144,54579,55018,55460,55906,56355,56808,57265,57725,58189,58656,59128,59603,60082,60565,61052,61542,62037,62536
1264: defectors,1,254,470,649,797,922,1032,1299,2317,4541,8017,12692,18693,26245,36322,53284,53712,54144,54579,55018,55460,55906,56355,56808,57265,57725,58189,58656,59128,59603,60082,60565,61052,61542,62037,62536
1265: defectors,1,84,170,259,350,442,536,632,730,830,933,1038,1146,1309,1582,1944,2434,3086,3969,5203,6997,9327,11839,14639,17789,21372,25519,30444,36555,44908,60078,60560,61045,61534,62026,62521
1266: defectors,1,84,169,255,344,434,526,619,715,813,914,1018,1177,1433,1768,2242,2895,3781,5010,6797,8910,11226,13801,16678,19924,23637,27965,33171,39798,49575,60078,60560,61045,61534,62026,62520
1267: defectors,1,84,170,259,350,442,536,632,730,830,933,1038,1186,1408,1767,2249,2875,3679,4734,6168,8213,10758,13490,16529,19941,23828,28347,33776,40715,51255,60078,60560,61045,61534,62026,62520
1268: defectors,1,84,169,255,344,434,526,619,715,813,914,1032,1251,1584,2037,2649,3455,4513,5943,7978,10285,12815,15619,18746,22275,26321,31074,36898,44691,59525,60003,60485,60971,61460,61951,62446
1269: defectors,1,264,514,734,918,1071,1201,1315,1469,2192,3779,6465,10022,14278,19228,24878,31245,38533,47655,55014,55456,55902,56351,56804,57261,57721,58185,58652,59123,59598,60076,60558,61044,61533,62025,62519
1270: defectors,1,254,469,647,794,917,1024,1124,1428,2360,4165,6895,10463,14728,19684,25342,31724,39056,48349,55014,55456,55902,56351,56804,57261,57721,58185,58652,59124,59598,60077,60559,61044,61533,62025,62519
1271: defectors,1,264,514,734,918,1071,1201,1315,1766,3058,5432,8907,13202,18150,23745,30014,37071,45524,54575,55014,55456,55902,56351,56804,57261,57721,58185,58652,59124,59598,60077,60559,61044,61533,62025,62519
1272: defectors,1,254,469,647,794,917,1024,1173,1906,3534,6142,9647,13948,18900,24499,30781,37886,46525,54576,55014,55456,55902,56352,56804,57261,57721,58185,58653,59124,59599,60077,60559,61044,61533,62025,62520
1273: defectors,1,84,170,259,350,442,536,632,730,830,933,1038,1146,1316,1633,2127,2972,4669,6903,9678,13172,17675,23760,32814,51625,57733,58197,58664,59135,59610,60089,60571,61056,61545,62037,62531
1274: defectors,1,84,169,255,344,434,526,619,715,813,914,1018,1184,1477,1957,2865,4509,6544,9032,12139,16098,21310,28642,40861,57269,57729,58193,58660,59132,59606,60085,60567,61052,61541,62033,62527
1275: defectors,1,84,170,259,350,442,536,632,730,830,933,1038,1190,1441,1880,2560,3668,5744,8373,11656,15842,21365,29180,42542,57278,57738,58202,58670,59141,59615,60094,60576,61061,61550,62042,62537
1276: defectors,1,84,169,255,344,434,526,619,715,813,914,1032,1273,1682,2344,3516,5513,7909,10861,14584,19419,26011,36100,56813,57269,57730,58193,58661,59132,59607,60085,60567,61053,61541,62033,62528
1277: defectors,1,264,514,734,918,1071,1201,1315,1470,2249,4114,7083,11136,16316,22954,31827,46240,54140,54576,55014,55457,55902,56352,56805,57261,57721,58185,58653,59124,59599,60077,60559,61045,61533,62025,62520
1278: defectors,1,254,469,647,794,917,1024,1124,1442,2525,4485,7477,11562,16786,23493,32515,47649,54160,54596,55034,55477,55922,56372,56825,57281,57741,58205,58673,59144,59619,60097,60579,61065,61553,62045,62540
1279: defectors,1,264,514,734,918,1071,1201,1315,1775,3185,5967,9886,15000,21455,29863,42450,53726,54158,54593,55032,55474,55920,56369,56822,57279,57739,58203,58670,59141,59616,60095,60577,61062,61551,62043,62537
1280: defectors,1,254,469,647,794,917,1024,1173,1950,3826,6684,10650,15834,22396,31019,44418,53709,54141,54576,55015,55457,55903,56352,56805,57262,57722,58186,58653,59124,59599,60077,60559,61045,61534,62025,62520
1281: defectors,1,100,203,307,413,521,630,739,850,961,1074,1188,1323,1477,1646,1845,2087,2365,2685,3061,3485,3946,4444,4983,5567,6202,6893,7645,8460,9346,10312,11367,12519,13780,15165,16694
1282: defectors,1,100,201,303,406,511,616,722,830,938,1047,1169,1337,1540,1783,2080,2422,2790,3194,3645,4146,4694,5292,5943,6654,7431,8282,9214,10232,11348,12578,13938,15382,16734,18124,19562
1283: defectors,1,100,203,307,413,521,630,739,850,963,1094,1246,1419,1618,1849,2125,2457,2836,3266,3764,4318,4916,5559,6252,6999,7806,8680,9625,10648,11755,12960,14274,15709,17283,19017,20945
1284: defectors,1,100,201,303,406,511,616,722,830,949,1094,1262,1477,1748,2075,2473,2926,3418,3954,4545,5194,5899,6663,7490,8388,9364,10428,11589,12855,14241,15769,17461,19100,20683,22317,24007
1285: defectors,1,280,551,804,1029,1225,1394,1544,1843,2425,3367,4770,6598,8732,11149,13805,16585,19435,22368,25409,28546,31755,35042,38425,41943,45662,49732,54672,59150,59625,60104,60587,61074,61564,62059,62558
1286: defectors,1,270,506,707,879,1026,1157,1372,1945,2825,4060,5719,7760,10031,12486,15109,17850,20672,23579,26593,29703,32893,36168,39553,43090,46864,51082,56742,59130,59605,60084,60567,61054,61545,62039,62538
1287: defectors,1,280,551,804,1029,1225,1394,1739,2378,3436,5000,7098,9615,12430,15516,18779,22083,25421,28805,32259,35781,39378,43092,47018,51426,57728,58192,58659,59131,59606,60085,60568,61054,61545,62040,62538
1288: defectors,1,270,506,707,879,1026,1299,1886,2915,4429,6370,8748,11488,14402,17448,20614,23857,27140,30476,33887,37382,40973,44717,48756,53607,57722,58186,58654,59125,59600,60079,60562,61049,61540,62034,62533
1289: defectors,1,100,203,307,413,521,630,739,850,961,1074,1188,1324,1482,1660,1874,2144,2467,2852,3324,3886,4534,5282,6158,7199,8459,10018,12007,14653,17065,19459,22138,25151,28574,32524,37192
1290: defectors,1,100,201,303,406,511,616,722,830,938,1047,1169,1340,1551,1810,2140,2537,2990,3525,4173,4965,5936,7146,8702,10472,12071,13859,15830,18004,20416,23118,26170,29654,33696,38520,44597
1291: defectors,1,100,203,307,413,521,630,739,850,963,1095,1252,1437,1655,1919,2248,2658,3146,3725,4429,5263,6231,7363,8704,10320,12315,14857,18260,21723,24897,28568,32838,37941,44382,53901,62540
1292: defectors,1,100,201,303,406,511,616,722,830,949,1097,1273,1506,1807,2187,2668,3246,3918,4709,5665,6835,8279,10102,12495,14852,17141,19699,22568,25810,29523,33861,39101,45861,56822,62040,62538
1293: defectors,1,280,551,804,1029,1225,1394,1544,1844,2441,3438,4986,7115,9800,12798,16045,19600,23461,27711,32501,38069,45079,56367,56820,57277,57737,58201,58669,59140,59615,60094,60577,61064,61555,62049,62548
1294: defectors,1,270,506,707,879,1026,1157,1373,1953,2881,4261,6190,8492,11099,14023,17282,20861,24766,29087,34002,39824,47527,56371,56824,57281,57741,58205,58673,59144,59620,60099,60581,61068,61559,62053,62552
1295: defectors,1,280,551,804,1029,1225,1394,1741,2398,3520,5246,7695,10877,14698,18607,22899,27608,32832,38877,46744,55479,55924,56374,56827,57283,57744,58208,58675,59147,59622,60101,60584,61070,61561,62056,62554
1296: defectors,1,270,506,707,879,1026,1300,1897,2970,4625,6907,9763,12976,16533,20464,24814,29628,35043,41510,50978,55460,55906,56355,56808,57265,57725,58189,58657,59128,59604,60083,60565,61052,61543,62037,62536
1297: defectors,1,100,202,306,412,518,626,734,843,952,1062,1173,1284,1396,1509,1632,1795,1994,2233,2505,2800,3128,3511,3970,4556,5346,6503,8083,9875,11921,14311,17172,20711,25322,31892,45177
1298: defectors,1,100,201,302,405,508,613,717,823,929,1036,1144,1255,1389,1564,1792,2045,2312,2602,2936,3333,3816,4422,5218,6332,7668,9112,10724,12544,14629,17065,19983,23600,28326,35100,50195
1299: defectors,1,100,202,306,412,518,626,734,843,952,1062,1175,1309,1459,1623,1806,2028,2287,2595,2958,3361,3819,4348,4975,5745,6742,8143,9961,11957,14215,16826,19921,23717,28629,35609,50860
1300: defectors,1,100,201,302,405,508,613,717,823,929,1036,1163,1320,1512,1747,2036,2369,2730,3133,3602,4152,4804,5596,6599,7953,9491,11134,12952,14983,17289,19958,23127,27026,32098,39387,56516
1301: defectors,1,280,550,801,1022,1213,1378,1522,1683,2171,2963,4186,5878,7942,10254,12781,15483,18330,21343,24560,27985,31620,35497,39680,44313,49747,58187,58654,59125,59600,60079,60561,61046,61535,62028,62523
1302: defectors,1,270,505,705,875,1020,1148,1281,1755,2497,3567,5075,6937,9025,11332,13851,16543,19382,22386,25593,29011,32643,36525,40730,45428,51063,58190,58658,59129,59604,60082,60564,61050,61539,62031,62526
1303: defectors,1,280,550,801,1022,1213,1378,1590,2106,2988,4362,6293,8725,11512,14482,17623,20897,24279,27792,31473,35342,39430,43835,48846,55813,57721,58185,58653,59124,59599,60077,60559,61045,61534,62026,62521
1304: defectors,1,270,505,705,875,1020,1185,1671,2541,3865,5645,7904,10474,13233,16171,19277,22518,25872,29358,33020,36881,40985,45466,50748,57276,57736,58200,58668,59139,59614,60092,60574,61060,61549,62041,62536
1305: defectors,1,100,202,306,412,518,626,734,843,952,1062,1173,1284,1396,1509,1632,1802,2023,2311,2668,3139,3849,5075,6502,8151,10083,12387,15189,18687,23224,29465,39030,61056,61545,62037,62532
1306: defectors,1,100,201,302,405,508,613,717,823,929,1036,1144,1256,1392,1577,1834,2137,2514,3049,3975,5064,6309,7720,9336,11210,13417,16065,19316,23432,28898,36781,51064,61064,61553,62045,62540
1307: defectors,1,100,202,306,412,518,626,734,843,952,1062,1175,1309,1463,1636,1843,2105,2429,2848,3381,4095,5148,6860,8670,10770,13240,16203,19842,24459,30632,39735,60589,61074,61563,62055,62550
1308: defectors,1,100,201,302,405,508,613,717,823,929,1036,1164,1325,1533,1804,2166,2612,3181,3979,5288,6688,8289,10109,12200,14637,17528,21036,25423,31161,39341,54631,60588,61074,61563,62055,62550
1309: defectors,1,280,550,801,1022,1213,1378,1522,1683,2183,3048,4540,6592,8935,11607,14637,18025,21800,26076,31063,37107,45194,56354,56807,57263,57723,58187,58655,59126,59601,60079,60562,61047,61536,62028,62523
1310: defectors,1,270,505,705,875,1020,1148,1282,1774,2627,3908,5581,7639,10007,12709,15776,19216,23060,27435,32577,38916,47896,56354,56807,57263,57724,58187,58655,59126,59601,60080,60562,61047,61536,62028,62523
1311: defectors,1,280,550,801,1022,1213,1378,1590,2117,3058,4612,7045,9992,13257,16899,20971,25525,30678,36765,44752,55460,55906,56355,56808,57265,57725,58189,58656,59127,59602,60081,60563,61048,61537,62030,62525
1312: defectors,1,270,505,705,875,1020,1185,1677,2612,4180,6304,8850,11811,15125,18833,23001,27695,33079,39616,49093,55456,55902,56351,56804,57260,57721,58184,58652,59123,59598,60076,60559,61044,61533,62025,62520
1313: defectors,1,101,203,308,416,525,636,748,862,982,1129,1329,1623,2007,2455,2974,3568,4242,5010,5893,6908,8069,9400,10934,12716,14811,17317,20362,23048,25961,29138,32643,36581,41124,46654,54408
1314: defectors,1,100,202,305,409,516,623,733,844,980,1187,1490,1864,2303,2820,3426,4128,4932,5857,6929,8173,9611,11284,13246,15582,18097,20528,23145,25975,29061,32463,36285,40689,46023,53372,62531
1315: defectors,1,101,203,308,416,525,636,748,878,1030,1214,1473,1844,2317,2864,3491,4204,5009,5920,6962,8152,9509,11062,12851,14935,17401,20385,23660,26699,30012,33676,37815,42648,48710,58483,62532
1316: defectors,1,100,202,305,409,516,623,736,877,1050,1311,1692,2161,2706,3338,4070,4910,5866,6958,8216,9669,11346,13297,15594,18354,21062,23796,26754,29979,33543,37566,42257,48113,57282,62033,62532
1317: defectors,1,280,551,800,1020,1210,1374,1810,2827,4586,7060,10318,14342,18836,23714,29034,34859,41410,49778,55014,55456,55902,56352,56805,57261,57721,58185,58653,59125,59600,60079,60562,61048,61539,62034,62532
1318: defectors,1,270,506,706,876,1024,1331,2159,3652,5861,8763,12341,16403,20873,25770,31136,37065,43908,54167,55017,55460,55905,56355,56808,57264,57725,58188,58656,59128,59603,60082,60565,61051,61542,62037,62535
1319: defectors,1,280,551,800,1020,1210,1571,2360,3974,6404,9577,13556,18316,23405,28863,34786,41379,49716,54576,55015,55457,55903,56352,56805,57262,57722,58186,58654,59125,59601,60080,60562,61049,61540,62034,62533
1320: defectors,1,270,506,706,876,1125,1775,3161,5360,8298,11947,16218,20905,25968,31452,37470,44393,54144,54579,55018,55460,55906,56355,56808,57265,57725,58189,58657,59128,59603,60082,60565,61052,61542,62037,62536
1321: defectors,1,101,203,308,416,525,636,748,862,982,1131,1345,1674,2126,2690,3397,4287,5416,6891,8900,11792,16391,20418,25604,32619,43816,58186,58654,59125,59600,60079,60562,61049,61540,62034,62533
1322: defectors,1,100,202,305,409,516,623,733,844,981,1194,1522,1956,2509,3224,4165,5416,7130,9625,12732,15878,19738,24582,31009,40717,57722,58186,58654,59125,59600,60079,60562,61049,61540,62034,62533
1323: defectors,1,101,203,308,416,525,636,748,879,1037,1236,1533,1977,2574,3319,4256,5442,6965,8982,11795,16029,21471,27158,35116,49403,57722,58186,58653,59125,59600,60079,60562,61049,61539,62034,62533
1324: defectors,1,100,202,305,409,516,623,736,879,1061,1346,1784,2364,3099,4047,5295,6967,9290,12772,16525,20709,26048,33305,45193,57263,57723,58187,58655,59126,59601,60080,60563,61050,61541,62035,62534
1325: defectors,1,280,551,800,1020,1210,1374,1815,2884,4825,7819,12142,17133,23165,30758,41614,53710,54142,54577,55016,55458,55904,56353,56806,57263,57723,58187,58655,59126,59602,60081,60563,61050,61541,62035,62534
1326: defectors,1,270,506,706,876,1024,1332,2185,3831,6529,9938,14175,19357,25696,33907,47143,53713,54145,54580,55019,55461,55907,56356,56809,57266,57726,58190,58658,59129,59604,60083,60566,61053,61543,62038,62537
