Years,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,Final
311: customers with PV,1674,2166.717426,3161.165766,4856.19149,7005.367121,9325.472186,11722.01578,14169.45558,16641.44846,19096.27193,21462.01979,23696.93666,25761.60705,27751.34186,29663.38435,31458.92327,33101.90491,34548.16984,35607.63965,33082.59898,27574.68174,20891.12286,12768.27281,3114.622132,44.954624,122.017902,108.679943,79.373459,94.40005,98.037917,97.961221,99.380716,99.994198,99.271364,99.381674,99.428839
312: customers with PV,1674,3276.137043,5343.101159,7674.096397,10126.46996,12671.74658,15247.97142,17829.14889,20376.91696,22851.68119,25260.64375,27705.45526,30126.41688,32453.72487,34739.38731,36977.77935,39132.59886,39062.89384,35102.02195,30344.22592,24528.28877,17460.97488,8958.25012,0,90.359421,120.136777,107.371808,73.631426,86.507471,92.512074,95.114954,96.203804,96.652698,96.836806,96.912228,96.943155
313: customers with PV,1674,3838.354443,8368.606834,15596.6168,23240.05655,29924.45047,35419.89361,39562.97102,42063.16904,42797.93098,42016.74014,39952.39794,36790.90104,32942.24984,28978.16652,25024.95751,21193.96872,17563.73052,14167.05569,11020.72842,8157.065655,5606.410101,3387.725814,1541.786932,345.368365,235.576128,189.241082,131.254826,104.6316,101.502973,100.540881,100.204834,100.081388,100.036124,100.035635,99.979106
314: customers with PV,1674,9111.849183,17524.2298,25262.16721,31789.89232,37047.36903,41039.66375,43546.22388,44557.56486,44094.27831,42403.67968,39459.80685,35887.19206,32114.5284,28255.75159,24406.33233,20670.23196,17126.67438,13808.19405,10731.6945,7929.822816,5433.829653,3264.645801,1467.182844,346.016564,236.173782,189.397443,131.264989,104.632289,101.503059,100.540894,100.204839,100.081398,100.036153,100.0358,99.979662
315: customers with PV,1674,3838.354443,8368.606834,15596.6168,23240.05655,29924.45047,35350.13866,39146.85135,41086.86698,41218.18567,39888.83796,37356.1574,33813.62181,29746.87552,25686.12997,21741.72591,18006.9009,14544.57017,11374.85341,8504.876096,5959.122618,3768.314376,1973.75769,683.832643,312.083752,228.235613,185.927142,128.522859,104.517128,101.480249,100.534512,100.202853,100.080842,100.036418,100.03903,99.991119
316: customers with PV,1674,9111.849183,17524.2298,25262.16721,31789.89232,37047.36903,40808.14334,42876.76238,43246.13248,42172.13096,39941.9137,36567.66717,32705.04184,28760.85545,24841.05966,21029.26538,17414.39765,14059.78498,10985.85752,8200.690996,5730.068333,3606.972612,1876.576168,649.53983,313.323441,228.657972,186.056952,128.514904,104.517784,101.480333,100.534524,100.202856,100.080844,100.036422,100.039042,99.991155
317: customers with PV,1674,3838.354443,8368.606834,15596.6168,23240.05655,29924.45047,35419.89361,39560.66696,42034.78435,42805.33652,42164.81026,39138.38491,34695.14438,29744.0303,24363.70107,18671.64331,12893.85438,7458.53268,3382.582064,1968.544334,1412.429432,957.219691,572.230047,334.96626,194.014412,122.065585,106.368477,105.313964,102.924886,96.659492,97.858347,99.992181,97.902147,98.335462,98.53305,98.623126
318: customers with PV,1674,9111.849183,17524.2298,25262.16721,31789.89232,37047.36903,41039.66375,43563.70373,44934.32087,44886.63324,41961.97524,38247.99962,33862.53642,28973.93557,23663.96619,18046.84514,12363.70931,7070.816958,3239.020018,1964.697451,1416.30254,963.348336,577.785584,337.318206,194.168375,122.078727,106.370479,105.242333,101.286425,92.620442,96.631909,98.484491,99.32395,99.701274,99.870381,99.946166
319: customers with PV,1674,3838.354443,8368.606834,15596.6168,23240.05655,29924.45047,35349.75186,39132.07894,41010.61055,41061.56642,39635.78418,35775.89628,30754.82531,25317.64189,19581.39577,13736.8911,8207.026709,3974.900863,2316.710375,1685.411017,1190.376372,763.32549,450.129132,293.263239,187.729116,119.581185,106.240918,99.694952,89.934435,97.718998,95.486698,97.009206,97.675091,97.96432,98.089675,98.144027
320: customers with PV,1674,9111.849183,17524.2298,25262.16721,31789.89232,37047.36903,40805.36902,42871.16688,43522.00745,42674.17057,39034.15365,34690.24586,29749.46249,24401.36448,18767.12769,13045.63666,7696.413691,3761.793556,2302.252417,1688.299574,1200.425237,777.923756,461.230716,295.104056,187.844818,119.59145,106.234751,99.840659,89.278621,96.795116,100.297121,99.265485,99.925305,99.966305,99.991246,99.911432
321: customers with PV,1674,2113.951775,2863.435791,4118.314161,5764.131432,7752.621333,9851.343656,11965.85607,14095.30929,16222.56243,18308.64512,20360.85995,22357.9406,24257.08232,26067.24307,27795.72472,29447.20148,31022.216,32520.55551,33941.49612,35284.68882,36542.0506,37716.21239,38810.423,39819.87734,40749.98111,41618.02461,42425.73357,43175.61877,43865.54007,44492.97717,45057.43344,45561.32882,46004.74216,46391.95194,46724.40445
322: customers with PV,1674,3216.00977,5089.563325,7258.113044,9497.513941,11781.09966,14058.45806,16312.98556,18544.58874,20738.39316,22861.34505,24921.16929,26892.79608,28739.16877,30479.65738,32120.67918,33663.3235,35116.39365,36493.42638,37796.56294,39027.56065,40185.32704,41261.94338,42258.94604,43177.27078,44019.69597,44792.08075,45490.74937,46118.05396,46675.6002,47167.0145,47592.46607,47954.04135,48252.70943,48487.61102,48657.41475
323: customers with PV,1674,2113.951775,2863.435791,4118.314161,5764.131432,7752.621333,9851.343656,11965.85607,14095.30929,16222.56243,18302.94187,20326.87247,22280.94019,24136.1254,25902.25847,27574.87845,29157.71044,30657.95124,32069.95351,33393.0866,34629.70404,35776.32417,36831.88503,37797.49698,38673.9081,39463.26696,40182.98004,40838.04331,41431.07606,41960.19069,42422.81867,42817.7754,43147.42553,43412.5566,43612.74624,43753.62205
324: customers with PV,1674,3216.00977,5089.563325,7258.113044,9497.513941,11781.09966,14058.45806,16312.98556,18544.58874,20738.39316,22846.06345,24864.88492,26785.3633,28583.84481,30267.54564,31834.77758,33294.17174,34650.87826,35920.3955,37107.15728,38214.58396,39236.27558,40170.74815,41020.60936,41787.3307,42471.87568,43080.75328,43613.46091,44069.96617,44450.73526,44758.31889,44994.50461,45161.15539,45258.98584,45286.84996,45243.07278
325: customers with PV,1674,2113.951775,2863.435791,4118.314161,5764.131432,7752.621333,9851.343656,11965.85607,14095.30929,16222.56243,18308.64512,20360.85995,22357.9406,24256.94379,26064.77595,27787.30755,29429.20876,30990.77677,32471.17581,33866.98349,35176.34819,36390.5385,37509.8873,38535.57601,39458.76375,40297.40179,41132.2813,41964.32725,42787.03816,43581.01249,44327.26961,45012.1164,45622.74573,46169.53609,45232.46428,44159.40134
326: customers with PV,1674,3216.00977,5089.563325,7258.113044,9497.513941,11781.09966,14058.45806,16312.98556,18544.58874,20738.39316,22861.34505,24921.16929,26892.79608,28737.936,30473.83977,32106.04614,33635.05673,35090.12785,36544.11509,38016.10792,39508.99228,40991.76068,42444.66877,43865.51529,45259.45806,46654.38423,48010.2254,49346.41479,48869.3738,48229.42677,47521.26004,46740.31704,45887.4625,44962.55637,43962.97015,42886.27962
327: customers with PV,1674,2113.951775,2863.435791,4118.314161,5764.131432,7752.621333,9851.343656,11965.85607,14095.30929,16222.56243,18302.94187,20324.64878,22272.17905,24116.34064,25865.79154,27515.06289,29067.46851,30529.58903,31892.99523,33152.7118,34307.38574,35350.74363,36277.86686,37084.97203,37766.59303,38318.01129,38801.43154,39238.83904,39618.30426,39913.23252,40090.88756,40117.61173,39955.16448,39119.67332,37565.59247,35919.20619
328: customers with PV,1674,3216.00977,5089.563325,7258.113044,9497.513941,11781.09966,14058.45806,16312.98556,18544.58874,20738.39316,22845.77853,24861.08272,26773.04641,28557.97564,30221.67966,31761.01856,33183.05074,34504.53408,35799.51859,37088.037,38369.41215,39604.93034,40776.60755,41878.72142,42899.30323,43860.90679,44723.20497,45411.66209,44368.12202,43287.26937,42115.02503,40847.01536,39485.82875,38033.72616,36491.07123,34859.74256
329: customers with PV,1674,3575.628622,6927.493436,12356.54628,18853.70588,25406.46319,30949.55845,35481.31698,39130.04727,42005.91114,44046.0136,45334.06108,46051.11812,46296.50995,46137.16252,45700.09495,45049.52511,44265.30302,43364.89909,42351.95046,41268.72353,40168.68742,39064.53125,37965.43436,36872.81286,35785.0675,34701.46146,33626.37695,32573.41237,31541.56192,30524.96139,29523.84343,28547.35956,27601.07153,26685.39025,25800.4836
330: customers with PV,1674,8826.495134,16540.09285,23892.72651,30053.4879,35062.65519,38977.91539,41978.31453,44257.19756,45913.90195,46871.11728,47348.49286,47449.0944,47232.12276,46748.77056,46053.28902,45198.19194,44275.24472,43299.36156,42255.99147,41166.18523,40065.50412,38969.00313,37882.30393,36804.82178,35733.4108,34667.69913,33611.09118,32575.93643,31560.87651,30559.91856,29573.29593,28610.20574,27676.10972,26771.37897,25896.18713
331: customers with PV,1674,3575.628622,6927.493436,12356.54628,18853.70588,25406.46319,30949.55845,35481.31698,39027.11347,41549.25549,43226.23499,44098.67708,44301.75958,43991.25717,43297.09749,42318.82004,41169.09112,39931.2762,38623.33029,37252.01167,35858.33034,34487.58448,33159.66811,31880.20331,30647.80832,29458.62411,28310.66839,27205.45973,26151.69164,25146.30571,24181.74946,23256.43362,22376.17959,21543.59881,20756.92724,20014.18333
332: customers with PV,1674,8826.495134,16540.09285,23892.72651,30053.4879,35062.65519,38977.91539,41959.77864,43947.64329,45184.24923,45782.99759,45776.32716,45313.56529,44529.47391,43504.85261,42278.854,40946.7739,39595.91577,38243.24966,36874.06128,35508.00243,34176.31104,32890.44775,31653.03916,30461.40226,29311.05196,28199.72098,27128.75124,26106.57429,25129.76036,24191.13068,23288.93609,22429.09119,21614.27336,20842.7918,20112.81569
333: customers with PV,1674,3575.628622,6927.493436,12356.54628,18853.70588,25406.46319,30949.55845,35481.31698,39130.04727,42005.91114,44045.11818,45323.74556,46017.45255,46220.86054,45992.29889,45448.15656,44644.18502,43641.40172,42465.16401,41141.15085,39722.4178,38281.4194,36835.13074,35391.46277,33950.90793,32513.01246,31081.05436,29664.37219,28284.50003,26944.45203,25640.51398,24377.8907,23175.15245,22044.77789,20982.23526,19975.24063
334: customers with PV,1674,8826.495134,16540.09285,23892.72651,30053.4879,35062.65519,38977.91539,41978.31453,44257.19756,45913.90195,46868.02064,47351.84682,47554.67966,47417.86995,46817.79475,45913.9639,44880.16607,43776.80047,42602.96338,41333.3807,39986.11451,38604.63065,37209.14277,35808.02822,34402.9416,32993.84659,31584.3367,30183.67449,28813.61667,27477.3343,26171.37293,24901.38275,23686.54589,22540.14572,21467.34372,20462.2143
335: customers with PV,1674,3575.628622,6927.493436,12356.54628,18853.70588,25406.46319,30949.55845,35481.31698,39026.73334,41541.95571,43199.53213,44031.15925,44159.14354,43725.36501,42843.99891,41599.5575,40087.67533,38391.12404,36612.83826,34785.01567,32942.53303,31136.18478,29389.10406,27714.13306,26117.35941,24601.9706,23173.35252,21841.44763,20625.45644,19524.45069,18519.27789,17591.15717,16762.14758,16039.73915,15413.32629,14872.94536
336: customers with PV,1674,8826.495134,16540.09285,23892.72651,30053.4879,35062.65519,38977.91539,41959.77864,43945.05781,45170.3942,45744.01809,45694.37313,45224.07359,44381.74314,43113.97409,41544.77473,39885.42282,38200.97802,36494.14569,34744.95402,32976.62148,31235.74963,29545.18943,27917.10752,26357.03964,24867.74214,23454.44573,22127.40984,20906.745,19791.64248,18771.78087,17827.21925,16967.87671,16209.26602,15547.57157,14971.47653
337: customers with PV,1674,2122.79949,2907.887624,4226.897709,5967.656488,8030.157819,10171.09386,12332.8862,14514.18586,16696.77471,18840.98967,20947.14767,22974.03133,24902.93839,26743.92943,28490.08904,30135.67287,31685.70549,33133.29495,34472.99465,35723.36352,36892.68556,37973.83235,38963.99701,39861.83249,40664.63456,41376.114,41991.75756,42509.48179,42932.94774,43257.40215,43477.09219,43587.27806,43580.39099,43444.62062,43118.91569
338: customers with PV,1674,3226.179444,5129.685829,7326.863244,9596.593023,11917.43931,14237.88386,16540.15347,18822.88503,21070.0381,23247.71025,25344.79447,27333.16589,29198.59283,30954.21825,32605.23996,34157.2918,35608.70803,36956.75122,38202.97116,39356.3103,40408.49634,41354.61181,42200.74859,42947.73318,43593.52623,44135.63221,44571.75006,44900.75741,45116.55159,45209.62023,45152.86077,44419.64499,43505.34333,42540.20724,41526.18242
339: customers with PV,1674,2122.79949,2907.887624,4226.897709,5967.656488,8030.157819,10171.09386,12332.8862,14514.18586,16691.23717,18809.42427,20876.62922,22864.98944,24740.1059,26514.09544,28178.0572,29733.16449,31181.39973,32519.01523,33743.31267,34870.28985,35910.15334,36856.03582,37704.91755,38455.06993,39103.78819,39653.23639,40099.90075,40440.08878,40676.38758,40803.06185,40812.69553,40698.27864,40449.09986,40048.78648,39227.30096
340: customers with PV,1674,3226.179444,5129.685829,7326.863244,9596.593023,11917.43931,14237.88386,16540.15347,18822.88503,21054.8588,23194.08695,25246.37067,27182.51196,28979.05308,30648.08244,32200.63942,33640.85181,34972.51543,36194.52604,37308.52521,38322.57576,39229.54215,40023.65751,40710.24293,41290.2433,41761.08369,42119.56089,42362.41335,42487.21997,42486.18626,42347.47473,41972.34823,40941.90404,39825.72021,38658.2437,37437.15418
341: customers with PV,1674,2122.79949,2907.887624,4226.897709,5967.656488,8030.157819,10171.09386,12332.8862,14514.18586,16696.77471,18840.98967,20947.1459,22971.79035,24894.43317,26723.58624,28450.48363,30068.14874,31579.95346,32974.40784,34239.02104,35453.73393,36672.39449,37861.169,38998.20237,40068.23101,41068.13097,41966.1304,42756.88215,42155.92229,40284.7891,38233.12885,35903.95352,33256.74212,30235.05211,26750.2839,22668.96076
342: customers with PV,1674,3226.179444,5129.685829,7326.863244,9596.593023,11917.43931,14237.88386,16540.15347,18822.88503,21070.0381,23247.71025,25344.36988,27328.57087,29184.78775,30956.6094,32707.96709,34443.73202,36152.86402,37831.75605,39491.53336,41172.8812,42818.6521,44459.06877,46115.68029,46269.78483,45034.90723,43720.33284,42232.2468,40553.87368,38658.2675,36509.41951,34067.12916,31282.01934,28087.20626,24379.26318,19986.87002
343: customers with PV,1674,2122.79949,2907.887624,4226.897709,5967.656488,8030.157819,10171.09386,12332.8862,14514.18586,16691.23627,18807.36259,20867.34153,22841.6045,24695.59972,26439.06656,28058.79067,29552.20068,30917.17125,32142.90414,33215.8615,34196.56113,35143.12344,36014.65228,36776.93431,37397.92033,37850.27042,38061.97853,37903.44121,35408.57597,32709.27231,29641.5795,26121.72658,22034.91576,17181.8359,11100.64026,1493.414204
344: customers with PV,1674,3226.179444,5129.685829,7326.863244,9596.593023,11917.43931,14237.88386,16540.15347,18822.88503,21054.56546,23190.46035,25233.51908,27152.75187,28923.65925,30583.23832,32197.9424,33767.77161,35284.47146,36739.98104,38136.86436,39504.24248,40773.46927,41952.85433,43036.42163,42006.67128,40265.40769,38318.59318,36118.29897,33634.17047,30818.85963,27603.25143,23892.16559,19547.02908,14295.43676,7347.74391,4.88E-05
345: customers with PV,1674,3618.617203,7151.527581,12856.31761,19628.21651,26228.64605,31750.3379,36245.56013,39838.64444,42426.62564,44108.37846,44974.70204,45096.10995,44627.86122,43702.73412,42447.58312,40947.4213,39254.56468,37427.56791,35496.68949,33498.73155,31471.6813,29429.25405,27374.96264,25307.96356,23225.63858,21126.1342,19009.40399,16878.73387,14724.52826,12529.68167,10267.71225,7895.51331,5304.332839,2081.768436,2.01E-03
346: customers with PV,1674,8871.835404,16725.25847,24127.19594,30336.84167,35380.87936,39310.8418,42304.94313,44482.71534,45780.91996,46462.68765,46544.75158,46088.04654,45187.60831,43893.59995,42335.3503,40646.24634,38888.26309,37064.37067,35159.27792,33193.34442,31196.98505,29182.54158,27154.35415,25111.67232,23051.62487,20972.47475,18874.01761,16759.37553,14619.27299,12434.97731,10180.5372,7812.469002,5219.244378,1968.438764,6.67E-04
347: customers with PV,1674,3618.617203,7151.527581,12856.31761,19628.21651,26228.64605,31750.3379,36214.33591,39494.20911,41742.35499,42971.76636,43262.75753,42765.78051,41711.29211,40242.37536,38481.29179,36518.35609,34420.28177,32256.08499,30055.15412,27843.58058,25651.59256,23487.69595,21349.85876,19234.27233,17134.73663,15044.14976,12954.85725,10858.31413,8726.44666,6503.985375,4067.308073,842.447546,1.339282,1.339283,1.339284
348: customers with PV,1674,8871.835404,16725.25847,24127.19594,30336.84167,35380.87936,39310.8418,42122.64358,43906.16311,44808.34687,44950.80391,44416.84099,43330.3819,41845.5695,40022.40846,37998.12589,35903.31347,33795.7828,31675.13759,29527.5787,27369.45858,25225.83685,23104.97865,21007.30257,18928.40129,16861.47578,14799.59343,12735.01487,10659.11101,8542.029699,6327.587072,3884.380713,545.473984,0.017697,0.026529,0.029347
349: customers with PV,1674,3618.617203,7151.527581,12856.31761,19628.21651,26228.64605,31750.3379,36245.56013,39838.64444,42424.90242,44094.48754,44926.66226,44972.96086,44364.58915,43212.14188,41652.38865,39612.7165,37384.03065,34997.26437,32423.42312,29669.84731,26767.74753,23719.11399,20508.64541,17105.58568,13454.0636,9443.351831,4753.355794,4.845365,4.845365,4.845365,4.845365,4.845365,5,5,5
350: customers with PV,1674,8871.835404,16725.25847,24127.19594,30336.84167,35380.87936,39310.8418,42304.94313,44482.57645,45775.69121,46548.86936,46883.88662,46386.78639,45052.5133,43438.11295,41579.60186,39530.50191,37331.75517,34974.98581,32427.5096,29699.3509,26820.22512,23791.5295,20598.64564,17210.15987,13569.98442,9569.193392,4896.39071,5.49934,5.49934,5.49934,5.49934,5.49934,5.49934,5,5
